Liniennummer;Referenzhaltestelle Name;Referenzhaltestelle Nummer;Referenzhaltestelle Globale ID;Referenzhaltestelle Gemeinde;Referenzhaltestelle Gemeinde AGS;Referenzhaltestelle X-Koord.;Referenzhaltestelle Y-Koord.
250;Timmenrode, Kegelhalle;1468;de:15085:1468;Blankenburg (Harz);15085055;11,005976;51,771343
250;Wernigerode, Hauptbahnhof (Bus);19675;de:15085:19675;Wernigerode;15085370;10,789936;51,840235
250;Wernigerode, Heltauer Platz;95404;de:15085:95404;Wernigerode;15085370;10,782780;51,836505
250;Wernigerode, Hinzingeröder Str.;1393;de:15085:1393;Wernigerode;15085370;10,805641;51,839617
250;Wernigerode, Horstberg;1887;de:15085:1887;Wernigerode;15085370;10,813587;51,839459
250;Wernigerode, Im Bodengarten;1472;de:15085:1472;Wernigerode;15085370;10,823256;51,839237
250;Wernigerode, Rimker Tor;1886;de:15085:1886;Wernigerode;15085370;10,792980;51,837222
250;Wernigerode, Wolfsholz;1451;de:15085:1451;Wernigerode;15085370;10,842497;51,838155
250;Wienrode, Lange Str.;1466;de:15085:1466;Thale;15085330;10,974233;51,766101
300;Ahnebeck (Parsau), Ort;6911;de:03151:1062;Parsau;03151021;10,894660;52,541218
300;Bandau (Beetzendorf), Bahnhof (Bus);16306;de:15081:16306;Beetzendorf;15081045;11,122499;52,669922
300;Bandau (Beetzendorf), Ort;660;de:15081:660;Beetzendorf;15081045;11,110107;52,671360
300;Beetzendorf (Sachsen-Anhalt), Gymnasium/Schulhof;6844;de:15081:6844;Beetzendorf;15081045;11,094873;52,707594
300;Beetzendorf (Sachsen-Anhalt), Sporthalle;373;de:15081:373;Beetzendorf;15081045;11,082505;52,701133
300;Beetzendorf (Sachsen-Anhalt), ZOB;531;de:15081:531;Beetzendorf;15081045;11,088263;52,701185
300;Böckwitz (Jahrstedt), Europawiese;647;de:15081:647;Klötze;15081280;10,944550;52,570475
300;Brechtorf (Rühen), Ortsmitte;6912;de:03151:1283;Rühen;03151024;10,875520;52,478833
300;Brewitz (Dambeck), Ort;256;de:15081:256;Salzwedel;15081455;11,164114;52,814224
300;Coswig (Anhalt), Bahnhof (Bus);6220;de:15091:6220;Coswig (Anhalt);15091060;12,458620;51,887296
300;Coswig (Anhalt), Feldweg;6222;de:15091:6222;Coswig (Anhalt);15091060;12,450438;51,886520
300;Coswig (Anhalt), Friedhof;6223;de:15091:6223;Coswig (Anhalt);15091060;12,468214;51,881681
300;Coswig (Anhalt), Herzklinik;6224;de:15091:6224;Coswig (Anhalt);15091060;12,477920;51,879443
300;Coswig (Anhalt), Hubertusplatz;6219;de:15091:6219;Coswig (Anhalt);15091060;12,460690;51,885302
300;Coswig (Anhalt), Luisenstr.;6221;de:15091:6221;Coswig (Anhalt);15091060;12,458865;51,886506
300;Coswig (Anhalt), Markt;6218;de:15091:6218;Coswig (Anhalt);15091060;12,456020;51,882382
300;Coswig (Anhalt), Schulstr.;6834;de:15091:6834;Coswig (Anhalt);15091060;12,448712;51,884656
300;Croya (Parsau), Ortsmitte;6913;de:03151:1063;Parsau;03151021;10,903334;52,544422
300;Dambeck (Altmark), Ort;682;de:15081:682;Salzwedel;15081455;11,164953;52,802106
300;Griebo (Lu. Wittenberg), B187;6225;de:15091:6225;Wittenberg;15091375;12,509586;51,881792
300;Griebo (Lu. Wittenberg), Siedlung;6241;de:15091:6241;Wittenberg;15091375;12,515540;51,882127
300;Jahrstedt, Germenau;7565;de:15081:7565;Klötze;15081280;10,982852;52,562561
300;Jahrstedt, Ort;282;de:15081:282;Klötze;15081280;10,977820;52,560712
300;Jeeben, Ort;656;de:15081:656;Beetzendorf;15081045;11,090323;52,683361
300;Klötze, Bahnhof (Bus);453;de:15081:453;Klötze;15081280;11,151729;52,630025
300;Klötze, Nord;258;de:15081:258;Klötze;15081280;11,157580;52,647724
300;Klötze, Poppauer Str.;3724;de:15081:3724;Klötze;15081280;11,155735;52,629849
300;Klötze, Süd;508;de:15081:508;Klötze;15081280;11,154116;52,619549
300;Klötze, ZOB;481;de:15081:481;Klötze;15081280;11,159395;52,628228
300;Kricheldorf, Ort;391;de:15081:391;Salzwedel;15081455;11,177493;52,827658
300;Kuhfelde, B248;609;de:15081:609;Kuhfelde;15081290;11,110895;52,785385
300;Kunrau, Ort;304;de:15081:304;Klötze;15081280;11,018267;52,566409
300;Kunrau, Schule;187;de:15081:187;Klötze;15081280;11,027542;52,567267
300;Kusey, Ort;301;de:15081:301;Klötze;15081280;11,098584;52,583495
300;Kusey, Süd;3740;de:15081:3740;Klötze;15081280;11,091046;52,579587
300;Lu. Wittenberg, Altstadtbahnhof;9404;de:15091:9404;Wittenberg;15091375;12,641304;51,863964
300;Lu. Wittenberg, Am Tierpark;20056;de:15091:20056;Wittenberg;15091375;12,642938;51,869083
300;Lu. Wittenberg, Amtsgericht;7563;de:15091:7563;Wittenberg;15091375;12,635006;51,866362
300;Lu. Wittenberg, Apollensdorf, Abzweig Roßlauer Str.;9463;de:15091:9463;Wittenberg;15091375;12,534855;51,877016
300;Lu. Wittenberg, Apollensdorf, Alte Dorfstr.;9466;de:15091:9466;Wittenberg;15091375;12,548635;51,876384
300;Lu. Wittenberg, Apollensdorf, Am Heideberg;9448;de:15091:9448;Wittenberg;15091375;12,568041;51,886425
300;Lu. Wittenberg, Apollensdorf, Bussardweg;10626;de:15091:10626;Wittenberg;15091375;12,565947;51,889887
300;Lu. Wittenberg, Apollensdorf, Friedhof;10532;de:15091:10532;Wittenberg;15091375;12,553567;51,879787
300;Lu. Wittenberg, Apollensdorf, Hirschsprung;10292;de:15091:10292;Wittenberg;15091375;12,574201;51,889160
300;Lu. Wittenberg, Apollensdorf, Hubertusstr.;9465;de:15091:9465;Wittenberg;15091375;12,543368;51,873145
300;Lu. Wittenberg, Apollensdorf, Platanenweg;39012;de:15091:39012;Wittenberg;15091375;12,561784;51,886808
300;Lu. Wittenberg, Apollensdorf, Roßlauer Str.;9464;de:15091:9464;Wittenberg;15091375;12,537263;51,872537
300;Lu. Wittenberg, Arthur-Schnitzler-Platz;9357;de:15091:9357;Wittenberg;15091375;12,669929;51,886569
300;Lu. Wittenberg, Bahnhof Piesteritz (Schwimmhalle);9380;de:15091:9380;Wittenberg;15091375;12,597624;51,873141
300;Lu. Wittenberg, Bahnhof Piesteritz (Torhaus);9433;de:15091:9433;Wittenberg;15091375;12,596971;51,870608
300;Lu. Wittenberg, Christuskirche;7574;de:15091:7574;Wittenberg;15091375;12,606993;51,866605
300;Lu. Wittenberg, Dr.-Behring-Str.;15675;de:15091:15675;Wittenberg;15091375;12,667920;51,883673
300;Lu. Wittenberg, Fleischerstr.;9372;de:15091:9372;Wittenberg;15091375;12,649137;51,866886
300;Lu. Wittenberg, Gewerbepark Elbe;9376;de:15091:9376;Wittenberg;15091375;12,617240;51,865615
300;Lu. Wittenberg, Hauptbahnhof (Bus);9434;de:15091:9434;Wittenberg;15091375;12,662313;51,868877
300;Lu. Wittenberg, Hauptpost;9371;de:15091:9371;Wittenberg;15091375;12,653243;51,865760
300;Lu. Wittenberg, Johannes-Runge-Weg;9431;de:15091:9431;Wittenberg;15091375;12,668376;51,886060
300;Lu. Wittenberg, Katharinenstr.;39001;de:15091:39001;Wittenberg;15091375;12,656610;51,871095
300;Lu. Wittenberg, Lerchenbergstr.;9388;de:15091:9388;Wittenberg;15091375;12,667919;51,882055
300;Lu. Wittenberg, Lerchenbergstr./Kaufland;30014;de:15091:30014;Wittenberg;15091375;12,665987;51,879391
300;Lu. Wittenberg, Marktplatz;9374;de:15091:9374;Wittenberg;15091375;12,642967;51,866745
300;Lu. Wittenberg, Mauerstr.;9504;de:15091:9504;Wittenberg;15091375;12,646442;51,868219
300;Lu. Wittenberg, Paul-Gerhardt-Stift;9369;de:15091:9369;Wittenberg;15091375;12,653577;51,869697
300;Lu. Wittenberg, Paul-Gerhardt-Str.;9370;de:15091:9370;Wittenberg;15091375;12,657770;51,869818
300;Lu. Wittenberg, Piesteritz, BBZ Handwerk;9383;de:15091:9383;Wittenberg;15091375;12,578314;51,882219
300;Lu. Wittenberg, Piesteritz, Bergstr.;9377;de:15091:9377;Wittenberg;15091375;12,601421;51,867396
300;Lu. Wittenberg, Piesteritz, Freibad;9382;de:15091:9382;Wittenberg;15091375;12,592724;51,878722
300;Lu. Wittenberg, Piesteritz, Parkstr.;9381;de:15091:9381;Wittenberg;15091375;12,598392;51,876391
300;Lu. Wittenberg, Piesteritz, Pestalozzistr.;9379;de:15091:9379;Wittenberg;15091375;12,597208;51,868838
300;Lu. Wittenberg, Piesteritz, Reisser GmbH;10555;de:15091:10555;Wittenberg;15091375;12,574069;51,884569
300;Lu. Wittenberg, Robert-Koch-Apotheke;9360;de:15091:9360;Wittenberg;15091375;12,661441;51,877626
300;Lu. Wittenberg, Schillerstr.;9428;de:15091:9428;Wittenberg;15091375;12,659530;51,876103
300;Lu. Wittenberg, Stadthalle;9368;de:15091:9368;Wittenberg;15091375;12,653263;51,874778
300;Lu. Wittenberg, Wikana;7562;de:15091:7562;Wittenberg;15091375;12,624521;51,865661
300;Lu. Wittenberg, Wöhlerstr.;9356;de:15091:9356;Wittenberg;15091375;12,676796;51,884007
300;Neuferchau, Ort;331;de:15081:331;Klötze;15081280;11,064241;52,574632
300;Ökodorf Sieben Linden (Beetzendorf);6940;de:15081:6940;Beetzendorf;15081045;11,141059;52,688655
300;Parsau, Hinter den Höfen;6916;de:03151:1275;Parsau;03151021;10,890830;52,531321
300;Parsau, Schule;6917;de:03151:1061;Parsau;03151021;10,891701;52,536160
300;Poppau (Bandau), Ort;225;de:15081:225;Beetzendorf;15081045;11,134880;52,681761
300;Püggen, Ort;271;de:15081:271;Kuhfelde;15081290;11,058340;52,732608
300;Rohrberg, Ort;299;de:15081:299;Rohrberg;15081440;11,041555;52,707361
300;Röwitz, Ort;542;de:15081:542;Klötze;15081280;11,074396;52,561061
300;Rühen, Denkmal;6918;de:03151:1286;Rühen;03151024;10,884497;52,484281
300;Rühen, Koleitsche;7036;de:03151:1491;Rühen;03151024;10,882964;52,493545
300;Rühen, Schützenplatz;6920;de:03151:1285;Rühen;03151024;10,884555;52,488387
300;Salzwedel, Bahnhofstr.;22891;de:15081:22891;Salzwedel;15081455;11,156294;52,858348
300;Salzwedel, Fuchsberg, Käthe-Kollwitz-Str.;175;de:15081:175;Salzwedel;15081455;11,193561;52,833858
300;Salzwedel, Grundschule Lessing;22828;de:15081:22828;Salzwedel;15081455;11,161224;52,855083
300;Salzwedel, Kämmereiteiche;203;de:15081:203;Salzwedel;15081455;11,167072;52,843900
300;Salzwedel, Klosterkamp;186;de:15081:186;Salzwedel;15081455;11,180706;52,835725
300;Salzwedel, Thälmannstr.;419;de:15081:419;Salzwedel;15081455;11,162131;52,851847
300;Salzwedel, ZOB;412;de:15081:412;Salzwedel;15081455;11,161038;52,857860
300;Siedenlangenbeck, Bahnhof (Bus);330;de:15081:330;Kuhfelde;15081290;11,079598;52,753208
300;Sienau (Salzwedel), Ort;483;de:15081:483;Salzwedel;15081455;11,166947;52,824245
300;Vitzke, Kolonie;406;de:15081:406;Kuhfelde;15081290;11,101556;52,779586
300;Wolfsburg, Allerpark;6922;de:03103:2128;Wolfsburg;03103000;10,807974;52,438757
300;Wolfsburg, Allerwiesen;6923;de:03103:2120;Wolfsburg;03103000;10,816643;52,440256
300;Wolfsburg, Autostadt;6924;de:03103:2065;Wolfsburg;03103000;10,799385;52,433333
300;Wolfsburg Hbf;8006552;de:03103:2015;;;10,787784;52,429498
300;Wolfsburg, Schloss;6926;de:03103:2262;Wolfsburg;03103000;10,799808;52,436859
300;Wolfsburg, Stadtwerke;6927;de:03103:2027;Wolfsburg;03103000;10,793938;52,427754
300;Wolfsburg, Wendschott, Wippermühle;6921;de:03103:9052;Wolfsburg;03103000;10,872602;52,473208
300;Wolfsburg, ZOB;6928;de:03103:2045;Wolfsburg;03103000;10,790294;52,427455
300;Wöpel, B248;377;de:15081:377;Kuhfelde;15081290;11,085543;52,762333
301;Braunsdorf (Lu. Wittenberg), Abzweig;22477;de:15091:22477;Wittenberg;15091375;12,605225;51,919603
301;Braunsdorf (Lu. Wittenberg, Kreuzung L124;10541;de:15091:10541;Wittenberg;15091375;12,605724;51,920567
301;Braunsdorf (Lu. Wittenberg), Ortsmitte;9453;de:15091:9453;Wittenberg;15091375;12,594897;51,911557
301;Lu. Wittenberg, Abzweig Thießener Weg;22534;de:15091:22534;Wittenberg;15091375;12,675364;51,892442
301;Lu. Wittenberg, Altstadtbahnhof;9404;de:15091:9404;Wittenberg;15091375;12,641304;51,863964
301;Lu. Wittenberg, Am Tierpark;20056;de:15091:20056;Wittenberg;15091375;12,642938;51,869083
301;Lu. Wittenberg, Amtsgericht;7563;de:15091:7563;Wittenberg;15091375;12,635006;51,866362
301;Lu. Wittenberg, Bahnhof Piesteritz (Schwimmhalle);9380;de:15091:9380;Wittenberg;15091375;12,597624;51,873141
301;Lu. Wittenberg, Bahnhof Piesteritz (Torhaus);9433;de:15091:9433;Wittenberg;15091375;12,596971;51,870608
301;Lu. Wittenberg, Berliner Str./Am Stern;9390;de:15091:9390;Wittenberg;15091375;12,654448;51,881315
301;Lu. Wittenberg, CARAT-PARK;9366;de:15091:9366;Wittenberg;15091375;12,650394;51,882205
301;Lu. Wittenberg, Christuskirche;7574;de:15091:7574;Wittenberg;15091375;12,606993;51,866605
301;Lu. Wittenberg, Dürerweg;9401;de:15091:9401;Wittenberg;15091375;12,653616;51,890216
301;Lu. Wittenberg, Fleischerstr.;9372;de:15091:9372;Wittenberg;15091375;12,649137;51,866886
301;Lu. Wittenberg, Gagfah;9367;de:15091:9367;Wittenberg;15091375;12,652879;51,876661
301;Lu. Wittenberg, Gewerbegebiet Nord;9363;de:15091:9363;Wittenberg;15091375;12,664833;51,890729
301;Lu. Wittenberg, Gewerbepark Elbe;9376;de:15091:9376;Wittenberg;15091375;12,617240;51,865615
301;Lu. Wittenberg, Hauptbahnhof (Bus);9434;de:15091:9434;Wittenberg;15091375;12,662313;51,868877
301;Lu. Wittenberg, Hauptpost;9371;de:15091:9371;Wittenberg;15091375;12,653243;51,865760
301;Lu. Wittenberg, Johannes-Runge-Weg;9431;de:15091:9431;Wittenberg;15091375;12,668376;51,886060
301;Lu. Wittenberg, Johann-Strauß-Str.;39005;de:15091:39005;Wittenberg;15091375;12,662493;51,885551
301;Lu. Wittenberg, Katharinenstr.;39001;de:15091:39001;Wittenberg;15091375;12,656610;51,871095
301;Lu. Wittenberg, Käthe-Kollwitz-Schule;10623;de:15091:10623;Wittenberg;15091375;12,664224;51,888779
301;Lu. Wittenberg, Marktplatz;9374;de:15091:9374;Wittenberg;15091375;12,642967;51,866745
301;Lu. Wittenberg, Mauerstr.;9504;de:15091:9504;Wittenberg;15091375;12,646442;51,868219
301;Lu. Wittenberg, Nordendstr.;9444;de:15091:9444;Wittenberg;15091375;12,683773;51,888824
301;Lu. Wittenberg, Paul-Gerhardt-Stift;9369;de:15091:9369;Wittenberg;15091375;12,653577;51,869697
301;Lu. Wittenberg, Paul-Gerhardt-Str.;9370;de:15091:9370;Wittenberg;15091375;12,657770;51,869818
301;Lu. Wittenberg, Piesteritz, Bergstr.;9377;de:15091:9377;Wittenberg;15091375;12,601421;51,867396
301;Lu. Wittenberg, Piesteritz, Parkstr.;9381;de:15091:9381;Wittenberg;15091375;12,598392;51,876391
301;Lu. Wittenberg, Piesteritz, Pestalozzistr.;9379;de:15091:9379;Wittenberg;15091375;12,597208;51,868838
301;Lu. Wittenberg, Rembrandtweg;9402;de:15091:9402;Wittenberg;15091375;12,657928;51,887312
301;Lu. Wittenberg, Robert-Koch-Apotheke;9360;de:15091:9360;Wittenberg;15091375;12,661441;51,877626
301;Lu. Wittenberg, Rote Landstr.;9409;de:15091:9409;Wittenberg;15091375;12,607554;51,878861
301;Lu. Wittenberg, Rothemark;9408;de:15091:9408;Wittenberg;15091375;12,603579;51,876942
301;Lu. Wittenberg, Schillerstr.;9428;de:15091:9428;Wittenberg;15091375;12,659530;51,876103
301;Lu. Wittenberg, Stadthalle;9368;de:15091:9368;Wittenberg;15091375;12,653263;51,874778
301;Lu. Wittenberg, Teucheler Weg;15904;de:15091:15904;Wittenberg;15091375;12,651080;51,884216
301;Lu. Wittenberg, Wikana;7562;de:15091:7562;Wittenberg;15091375;12,624521;51,865661
301;Nudersdorf, Friedhof;10527;de:15091:10527;Wittenberg;15091375;12,592422;51,929706
301;Nudersdorf, Gasthaus;9495;de:15091:9495;Wittenberg;15091375;12,602035;51,930239
301;Nudersdorf, Ortsschild;9490;de:15091:9490;Wittenberg;15091375;12,600842;51,938943
301;Nudersdorf, Schule;9492;de:15091:9492;Wittenberg;15091375;12,593373;51,927411
301;Reinsdorf (Lu. Wittenberg), Denkmalplatz;10514;de:15091:10514;Wittenberg;15091375;12,605539;51,892519
301;Reinsdorf (Lu. Wittenberg), Dobien;9455;de:15091:9455;Wittenberg;15091375;12,611124;51,904154
301;Reinsdorf (Lu. Wittenberg), Feldstr.;9454;de:15091:9454;Wittenberg;15091375;12,608099;51,909579
301;Reinsdorf (Lu. Wittenberg), Gartenweg;15903;de:15091:15903;Wittenberg;15091375;12,606892;51,895975
301;Reinsdorf (Lu. Wittenberg), Schule;9456;de:15091:9456;Wittenberg;15091375;12,609024;51,899542
301;Reinsdorf (Lu. Wittenberg), Strandbad;9457;de:15091:9457;Wittenberg;15091375;12,611897;51,898213
301;Straach, Alte Mühle;9487;de:15091:9487;Wittenberg;15091375;12,600435;51,942759
301;Straach, Alte Schule;22482;de:15091:22482;Wittenberg;15091375;12,593288;51,956717
301;Straach, Berkauer Str.;3658;de:15091:3658;Wittenberg;15091375;12,596782;51,953823
301;Straach, Niemegker Weg;30358;de:15091:30358;Wittenberg;15091375;12,594292;51,955985
301;Straach, Wittenberger Str.;9486;de:15091:9486;Wittenberg;15091375;12,597196;51,952992
301;Teuchel (Lu. Wittenberg), Feuerwehr;22483;de:15091:22483;Wittenberg;15091375;12,649498;51,889435
309;Bennstedt (Salzatal), Eislebener Str.;2687;de:15088:2687;Salzatal;15088319;11,807156;51,484405
309;Bennstedt (Salzatal), Ortsmitte;2686;de:15088:2686;Salzatal;15088319;11,824101;51,481085
309;Halle (Saale), An der Feuerwache;5227;de:15002:5227;Halle (Saale);15002000;11,934780;51,480783
309;Halle (Saale), Franckeplatz;5125;de:15002:5125;Halle (Saale);15002000;11,969596;51,478548
309;Halle (Saale), Göttinger Bogen;5180;de:15002:5180;Halle (Saale);15002000;11,902841;51,477129
309;Halle (Saale), Hauptbahnhof/ZOB;5438;de:15002:5438;Halle (Saale);15002000;11,984570;51,477440
309;Halle (Saale), S-Bahnhof Neustadt (Tram/Bus);5122;de:15002:5122;Halle (Saale);15002000;11,921323;51,479054
309;Halle (Saale), Schwimmhalle;5184;de:15002:5184;Halle (Saale);15002000;11,915398;51,478957
309;Höhnstedt, Am Landrain;9965;de:15088:9965;Salzatal;15088319;11,742539;51,504465
309;Höhnstedt, Hauptstr.;95402;de:15088:95402;Salzatal;15088319;11,738335;51,502343
309;Höhnstedt, Schule;15576;de:15088:15576;Salzatal;15088319;11,739424;51,502965
309;Krimpe, Boltzenhöhe;9670;de:15088:9670;Salzatal;15088319;11,747594;51,519028
309;Krimpe, Kirche;10036;de:15088:10036;Salzatal;15088319;11,754492;51,523973
309;Langenbogen, Abzweig Höhnstedt;2469;de:15088:2469;Teutschenthal;15088365;11,752678;51,487208
309;Langenbogen, Friedensstr.;2409;de:15088:2409;Teutschenthal;15088365;11,779911;51,483931
309;Langenbogen, Kirche;30604;de:15088:30604;Teutschenthal;15088365;11,774425;51,483216
309;Langenbogen, Neubau;2074;de:15088:2074;Teutschenthal;15088365;11,763500;51,483043
309;Schochwitz, Am Nelkenberg;10229;de:15088:10229;Salzatal;15088319;11,754847;51,527453
309;Schochwitz, Schloßplatz;10227;de:15088:10227;Salzatal;15088319;11,752726;51,529328
310;Dessau, Albrechtsplatz;39328;de:15001:39328;Dessau-Roßlau;15001000;12,243932;51,840847
310;Dessau, Bauhausmuseum;30320;de:15001:30320;Dessau-Roßlau;15001000;12,242692;51,834300
310;Dessau, Brücke des Friedens;3229;de:15001:3229;Dessau-Roßlau;15001000;12,253545;51,833874
310;Dessau, Ferdinand-von-Schill-Str.;15875;de:15001:15875;Dessau-Roßlau;15001000;12,244893;51,838681
310;Dessau, Georgenkirche;3212;de:15001:3212;Dessau-Roßlau;15001000;12,244249;51,831137
310;Dessau, Hauptbahnhof (Tram/Bus);3167;de:15001:3167;Dessau-Roßlau;15001000;12,236524;51,839973
310;Dessau, Mildensee, Am Scholitzer Acker;3273;de:15001:3273;Dessau-Roßlau;15001000;12,299397;51,817895
310;Dessau, Mildensee, Kaufland Ost;7611;de:15001:7611;Dessau-Roßlau;15001000;12,301803;51,820830
310;Dessau, Mildensee, Sollnitzer Allee;17380;de:15001:17380;Dessau-Roßlau;15001000;12,300091;51,821229
310;Dessau, Mildensee, Strandbad Adria/B107;30348;de:15001:30348;Dessau-Roßlau;15001000;12,313305;51,819014
310;Dessau, Museum Nord;10447;de:15001:10447;Dessau-Roßlau;15001000;12,242481;51,831366
310;Dessau, Rehsumpf;3238;de:15001:3238;Dessau-Roßlau;15001000;12,269796;51,831625
310;Dessau, Wörlitzer Platz;20289;de:15001:20289;Dessau-Roßlau;15001000;12,238838;51,841257
310;Gräfenhainichen, Abzweig Ferropolis;6260;de:15091:6260;Gräfenhainichen;15091110;12,426843;51,741189
310;Gräfenhainichen, Bahnhofstr.;10390;de:15091:10390;Gräfenhainichen;15091110;12,456417;51,728292
310;Gräfenhainichen, Gutenbergplatz;6259;de:15091:6259;Gräfenhainichen;15091110;12,450459;51,732558
310;Gräfenhainichen, S-Bahnhof (Bus);10389;de:15091:10389;Gräfenhainichen;15091110;12,459550;51,724953
310;Jüdenberg (Gräfenhainichen);6261;de:15091:6261;Gräfenhainichen;15091110;12,413568;51,750685
310;Kapen (Oranienbaum), Biosphärenreservat (Bus);6266;de:15091:6266;Oranienbaum-Wörlitz;15091241;12,333782;51,814388
310;Müchauer Mühle (Jüdenberg);6262;de:15091:6262;Gräfenhainichen;15091110;12,396960;51,769878
310;Oranienbaum (Anhalt), Behelfsheim;6263;de:15091:6263;Oranienbaum-Wörlitz;15091241;12,401739;51,788316
310;Oranienbaum (Anhalt), Busbahnhof;6264;de:15091:6264;Oranienbaum-Wörlitz;15091241;12,403478;51,797535
310;Oranienbaum (Anhalt), Dessora-Park (Ditsch);10401;de:15091:10401;Oranienbaum-Wörlitz;15091241;12,353127;51,808623
310;Oranienbaum (Anhalt), Dessora-Park (Füngers);10400;de:15091:10400;Oranienbaum-Wörlitz;15091241;12,343715;51,809826
310;Oranienbaum (Anhalt), Krähenberg;6265;de:15091:6265;Oranienbaum-Wörlitz;15091241;12,388650;51,803035
312;Asendorf (Teutschenthal);9595;de:15088:9595;Teutschenthal;15088365;11,734920;51,413075
312;Bennstedt (Salzatal), Abzweig B80;9611;de:15088:9611;Salzatal;15088319;11,823384;51,475555
312;Dornstedt, Steudener Str.;9661;de:15088:9661;Teutschenthal;15088365;11,744752;51,411595
312;Eisdorf, Sportplatz;39632;de:15088:39632;Teutschenthal;15088365;11,820755;51,466732
312;Eisdorf (Teutschenthal), Bahnhof (Bus);9751;de:15088:9751;Teutschenthal;15088365;11,820894;51,464602
312;Eisdorf (Teutschenthal), Hallesche Str.;9745;de:15088:9745;Teutschenthal;15088365;11,823433;51,457465
312;Eisdorf (Teutschenthal), Kirschberg;30600;de:15088:30600;Teutschenthal;15088365;11,822248;51,460883
312;Etzdorf (Teutschenthal), Alte Hauptstr.;9680;de:15088:9680;Teutschenthal;15088365;11,759523;51,430317
312;Halle (Saale), An der Feuerwache;5227;de:15002:5227;Halle (Saale);15002000;11,934780;51,480783
312;Halle (Saale), Franckeplatz;5125;de:15002:5125;Halle (Saale);15002000;11,969596;51,478548
312;Halle (Saale), Göttinger Bogen;5180;de:15002:5180;Halle (Saale);15002000;11,902841;51,477129
312;Halle (Saale), Hauptbahnhof/ZOB;5438;de:15002:5438;Halle (Saale);15002000;11,984570;51,477440
312;Halle (Saale), S-Bahnhof Neustadt (Tram/Bus);5122;de:15002:5122;Halle (Saale);15002000;11,921323;51,479054
312;Halle (Saale), Schwimmhalle;5184;de:15002:5184;Halle (Saale);15002000;11,915398;51,478957
312;Obhausen (Bus);9956;de:15088:9956;Obhausen;15088265;11,654865;51,391686
312;Obhausen, Waidawinkel;30855;de:15088:30855;Obhausen;15088265;11,651713;51,389600
312;Querfurt, Geistpromenade;2319;de:15088:2319;Querfurt;15088305;11,600364;51,375818
312;Querfurt, Grundschule;30022;de:15088:30022;Querfurt;15088305;11,600934;51,381560
312;Querfurt, Gymnasium;2320;de:15088:2320;Querfurt;15088305;11,602181;51,375176
312;Querfurt, Merseburger Str.;2300;de:15088:2300;Querfurt;15088305;11,609385;51,381363
312;Querfurt, Roßplatz;782;de:15088:782;Querfurt;15088305;11,600921;51,381587
312;Querfurt, ZOB;2318;de:15088:2318;Querfurt;15088305;11,597902;51,383065
312;Steuden, Dorfanger;10071;de:15088:10071;Teutschenthal;15088365;11,765724;51,420587
312;Steuden, West;30675;de:15088:30675;Teutschenthal;15088365;11,761707;51,418353
312;Teutschenthal, Bäckerei Boltze;10077;de:15088:10077;Teutschenthal;15088365;11,801028;51,449291
312;Teutschenthal, Carl-Wentzel-Str.;10081;de:15088:10081;Teutschenthal;15088365;11,794669;51,446242
312;Teutschenthal, Oleanderweg;30824;de:15088:30824;Teutschenthal;15088365;11,798168;51,449575
312;Teutschenthal, Schafberg;39624;de:15088:39624;Teutschenthal;15088365;11,809949;51,451385
312;Teutschenthal, Schloss;10250;de:15088:10250;Teutschenthal;15088365;11,786674;51,442764
312;Teutschenthal, Schule;10251;de:15088:10251;Teutschenthal;15088365;11,803912;51,453376
312;Teutschenthal, Sparkasse;10252;de:15088:10252;Teutschenthal;15088365;11,808364;51,450185
312;Teutschenthal, Str. des Friedens;10079;de:15088:10079;Teutschenthal;15088365;11,814881;51,453913
