Abgabenart;Veranlagungsjahr;Beschreibung;Beschreibung1;Beschreibung2;Tarif;Mindestbetrag;Höchstbetrag;Währung;Satzung;vom;ab;bis
Vergnügungssteuer;2019;Geldspieler ohne Zählwerk;außerhalb von Spielhallen;Pauschsteuer;50,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2019;Geldspieler mit Zählwerk;in Spielhallen;Steuer nach Einspielergebnis;15,00;50,00 EUR/Monat;;Prozent;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2019;Geldspieler ohne Zählwerk;in Spielhallen;Pauschsteuer;100,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2019;Musikautomaten;;Pauschsteuer;10,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2019;Unterhaltungsgeräte;außerhalb von Spielhallen;Pauschsteuer;40,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2019;Unterhaltungsgeräte;in Spielhallen;Pauschsteuer;80,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2019;Personalcomputer ohne Multimediaausstattung;;Pauschsteuer;10,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2019;Personalcomputer mit Multimediaausstattung;;Pauschsteuer;15,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2019;gewaltverherrlichende Geräte;;Pauschsteuer;1.000,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2020;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Pauschsteuer;2,00;;;Euro/10m²;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2020;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Pauschsteuer;4,00;;;Euro/10m²;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2020;Vorführung von Sex- und Pornofilmen;Filmveranstaltungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2020;Geldspieler mit Zählwerk;außerhalb von Spielhallen;Steuer nach Einspielergebnis;15,00;25,00 EUR/Monat;;Prozent;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2020;Geldspieler ohne Zählwerk;außerhalb von Spielhallen;Pauschsteuer;50,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2020;Geldspieler mit Zählwerk;in Spielhallen;Steuer nach Einspielergebnis;15,00;50,00 EUR/Monat;;Prozent;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2020;Geldspieler ohne Zählwerk;in Spielhallen;Pauschsteuer;100,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2020;Musikautomaten;;Pauschsteuer;10,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2020;Unterhaltungsgeräte;außerhalb von Spielhallen;Pauschsteuer;40,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2020;Unterhaltungsgeräte;in Spielhallen;Pauschsteuer;80,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2020;Personalcomputer ohne Multimediaausstattung;;Pauschsteuer;10,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2020;Personalcomputer mit Multimediaausstattung;;Pauschsteuer;15,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2020;gewaltverherrlichende Geräte;;Pauschsteuer;1.000,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2021;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Pauschsteuer;2,00;;;Euro/10m²;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2021;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Pauschsteuer;4,00;;;Euro/10m²;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2021;Vorführung von Sex- und Pornofilmen;Filmveranstaltungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2021;Geldspieler mit Zählwerk;außerhalb von Spielhallen;Steuer nach Einspielergebnis;15,00;25,00 EUR/Monat;;Prozent;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2021;Geldspieler ohne Zählwerk;außerhalb von Spielhallen;Pauschsteuer;50,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2021;Geldspieler mit Zählwerk;in Spielhallen;Steuer nach Einspielergebnis;15,00;50,00 EUR/Monat;;Prozent;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2021;Geldspieler ohne Zählwerk;in Spielhallen;Pauschsteuer;100,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2021;Musikautomaten;;Pauschsteuer;10,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2021;Unterhaltungsgeräte;außerhalb von Spielhallen;Pauschsteuer;40,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2021;Unterhaltungsgeräte;in Spielhallen;Pauschsteuer;80,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2021;Personalcomputer ohne Multimediaausstattung;;Pauschsteuer;10,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2021;Personalcomputer mit Multimediaausstattung;;Pauschsteuer;15,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2021;gewaltverherrlichende Geräte;;Pauschsteuer;1.000,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2022;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Pauschsteuer;2,00;;;Euro/10m²;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2022;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Pauschsteuer;4,00;;;Euro/10m²;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2022;Vorführung von Sex- und Pornofilmen;Filmveranstaltungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2022;Geldspieler mit Zählwerk;außerhalb von Spielhallen;Steuer nach Einspielergebnis;15,00;25,00 EUR/Monat;;Prozent;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2022;Geldspieler ohne Zählwerk;außerhalb von Spielhallen;Pauschsteuer;50,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2022;Geldspieler mit Zählwerk;in Spielhallen;Steuer nach Einspielergebnis;15,00;50,00 EUR/Monat;;Prozent;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2022;Geldspieler ohne Zählwerk;in Spielhallen;Pauschsteuer;100,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2022;Musikautomaten;;Pauschsteuer;10,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2022;Unterhaltungsgeräte;außerhalb von Spielhallen;Pauschsteuer;40,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2022;Unterhaltungsgeräte;in Spielhallen;Pauschsteuer;80,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2022;Personalcomputer ohne Multimediaausstattung;;Pauschsteuer;10,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2022;Personalcomputer mit Multimediaausstattung;;Pauschsteuer;15,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2022;gewaltverherrlichende Geräte;;Pauschsteuer;1.000,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2023;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Pauschsteuer;2,00;;;Euro/10m²;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2023;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Pauschsteuer;4,00;;;Euro/10m²;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2023;Vorführung von Sex- und Pornofilmen;Filmveranstaltungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2023;Geldspieler mit Zählwerk;außerhalb von Spielhallen;Steuer nach Einspielergebnis;15,00;25,00 EUR/Monat;;Prozent;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2023;Geldspieler ohne Zählwerk;außerhalb von Spielhallen;Pauschsteuer;50,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2023;Geldspieler mit Zählwerk;in Spielhallen;Steuer nach Einspielergebnis;15,00;50,00 EUR/Monat;;Prozent;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2023;Geldspieler ohne Zählwerk;in Spielhallen;Pauschsteuer;100,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2023;Musikautomaten;;Pauschsteuer;10,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2023;Unterhaltungsgeräte;außerhalb von Spielhallen;Pauschsteuer;40,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2023;Unterhaltungsgeräte;in Spielhallen;Pauschsteuer;80,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2023;Personalcomputer ohne Multimediaausstattung;;Pauschsteuer;10,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2023;Personalcomputer mit Multimediaausstattung;;Pauschsteuer;15,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2023;gewaltverherrlichende Geräte;;Pauschsteuer;1.000,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2024;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Pauschsteuer;2,00;;;Euro/10m²;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2024;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Pauschsteuer;4,00;;;Euro/10m²;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2024;Vorführung von Sex- und Pornofilmen;Filmveranstaltungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2024;Geldspieler mit Zählwerk;außerhalb von Spielhallen;Steuer nach Einspielergebnis;15,00;25,00 EUR/Monat;;Prozent;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2024;Geldspieler ohne Zählwerk;außerhalb von Spielhallen;Pauschsteuer;50,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2024;Geldspieler mit Zählwerk;in Spielhallen;Steuer nach Einspielergebnis;15,00;50,00 EUR/Monat;;Prozent;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2024;Geldspieler ohne Zählwerk;in Spielhallen;Pauschsteuer;100,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2024;Musikautomaten;;Pauschsteuer;10,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2024;Unterhaltungsgeräte;außerhalb von Spielhallen;Pauschsteuer;40,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2024;Unterhaltungsgeräte;in Spielhallen;Pauschsteuer;80,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2024;Personalcomputer ohne Multimediaausstattung;;Pauschsteuer;10,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2024;Personalcomputer mit Multimediaausstattung;;Pauschsteuer;15,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2024;gewaltverherrlichende Geräte;;Pauschsteuer;1.000,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2025;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Pauschsteuer;2,00;;;Euro/10m²;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2025;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Pauschsteuer;4,00;;;Euro/10m²;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2025;Vorführung von Sex- und Pornofilmen;Filmveranstaltungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2025;Geldspieler mit Zählwerk;außerhalb von Spielhallen;Steuer nach Einspielergebnis;15,00;25,00 EUR/Monat;;Prozent;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2025;Geldspieler ohne Zählwerk;außerhalb von Spielhallen;Pauschsteuer;50,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2025;Geldspieler mit Zählwerk;in Spielhallen;Steuer nach Einspielergebnis;15,00;50,00 EUR/Monat;;Prozent;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2025;Geldspieler ohne Zählwerk;in Spielhallen;Pauschsteuer;100,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2025;Musikautomaten;;Pauschsteuer;10,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2025;Unterhaltungsgeräte;außerhalb von Spielhallen;Pauschsteuer;40,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2025;Unterhaltungsgeräte;in Spielhallen;Pauschsteuer;80,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2025;Personalcomputer ohne Multimediaausstattung;;Pauschsteuer;10,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2025;Personalcomputer mit Multimediaausstattung;;Pauschsteuer;15,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2025;gewaltverherrlichende Geräte;;Pauschsteuer;1.000,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2026;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Pauschsteuer;2,00;;;Euro/10m²;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2026;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Pauschsteuer;4,00;;;Euro/10m²;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2026;Vorführung von Sex- und Pornofilmen;Filmveranstaltungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2026;Geldspieler mit Zählwerk;außerhalb von Spielhallen;Steuer nach Einspielergebnis;15,00;25,00 EUR/Monat;;Prozent;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2026;Geldspieler ohne Zählwerk;außerhalb von Spielhallen;Pauschsteuer;50,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2026;Geldspieler mit Zählwerk;in Spielhallen;Steuer nach Einspielergebnis;15,00;50,00 EUR/Monat;;Prozent;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2026;Geldspieler ohne Zählwerk;in Spielhallen;Pauschsteuer;100,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2026;Musikautomaten;;Pauschsteuer;10,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2026;Unterhaltungsgeräte;außerhalb von Spielhallen;Pauschsteuer;40,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2026;Unterhaltungsgeräte;in Spielhallen;Pauschsteuer;80,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2026;Personalcomputer ohne Multimediaausstattung;;Pauschsteuer;10,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2026;Personalcomputer mit Multimediaausstattung;;Pauschsteuer;15,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Vergnügungssteuer;2026;gewaltverherrlichende Geräte;;Pauschsteuer;1.000,00;;;Euro/Monat;Vergnügungssteuersatzung;26.05.2011;01.07.2011;
Zweitwohnungssteuer;2005;Zweitwohnungssteuer;;;8,00;;;Prozent;Zweitwohnungssteuersatzung;02.12.2014;01.01.2005;31.12.2011
Zweitwohnungssteuer;2006;Zweitwohnungssteuer;;;8,00;;;Prozent;Zweitwohnungssteuersatzung;02.12.2014;01.01.2005;31.12.2011
Zweitwohnungssteuer;2007;Zweitwohnungssteuer;;;8,00;;;Prozent;Zweitwohnungssteuersatzung;02.12.2014;01.01.2005;31.12.2011
Zweitwohnungssteuer;2008;Zweitwohnungssteuer;;;8,00;;;Prozent;Zweitwohnungssteuersatzung;02.12.2014;01.01.2005;31.12.2011
Zweitwohnungssteuer;2009;Zweitwohnungssteuer;;;8,00;;;Prozent;Zweitwohnungssteuersatzung;02.12.2014;01.01.2005;31.12.2011
Zweitwohnungssteuer;2010;Zweitwohnungssteuer;;;8,00;;;Prozent;Zweitwohnungssteuersatzung;02.12.2014;01.01.2005;31.12.2011
Zweitwohnungssteuer;2011;Zweitwohnungssteuer;;;8,00;;;Prozent;Zweitwohnungssteuersatzung;02.12.2014;01.01.2005;31.12.2011
Zweitwohnungssteuer;2012;Zweitwohnungssteuer;;;10,00;;;Prozent;Zweitwohnungssteuersatzung;26.05.2011;01.01.2012;
Zweitwohnungssteuer;2013;Zweitwohnungssteuer;;;10,00;;;Prozent;Zweitwohnungssteuersatzung;26.05.2011;01.01.2012;
Zweitwohnungssteuer;2014;Zweitwohnungssteuer;;;10,00;;;Prozent;Zweitwohnungssteuersatzung;26.05.2011;01.01.2012;
Zweitwohnungssteuer;2015;Zweitwohnungssteuer;;;10,00;;;Prozent;Zweitwohnungssteuersatzung;26.05.2011;01.01.2012;
